id,hybrid,genus,author,synonym_id,family_id
"13293","","Sohnsia","Airy Shaw","","382"
"13962","","Solenachne","Steud.","13296","382"
"15792","","Solenophyllum","Baill.","13113","382"
"13294","","Sorghastrum","Nash","","382"
"13295","","Sorghum","Moench","","382"
"15793","","Sorgum","Adans.","13010","382"
"15794","","Sparteum","P.Beauv.","13310","382"
"13296","","Spartina","Schreb.","","382"
"13297","","Spartochloa","C.E.Hubb.","","382"
"15795","","Spartum","P.Beauv.","13085","382"
"13298","","Spathia","Ewart","","382"
"14031","","Spelta","Wolf","13360","382"
"16096","","Spermachiton","Llanos","13305","382"
"16102","","Spermatochiton","Pilg.","13305","382"
"15797","","Sphaerella","Bubani","12746","382"
"15798","","Sphaerium","Kuntze","12868","382"
"25436","","Sphaerobambos","S.Dransf.","","382"
"13299","","Sphaerocaryum","Nees ex Hook.f.","","382"
"13300","","Spheneria","Kuhlm.","","382"
"13301","","Sphenopholis","Scribn.","","382"
"13302","","Sphenopus","Trin.","","382"
"13303","","Spinifex","L.","","382"
"15800","","Spirochloe","Lunell","13268","382"
"13963","","Spirotheros","Raf.","13004","382"
"13304","","Spodiopogon","Trin.","","382"
"15801","","Sporichloe","Pilg.","13268","382"
"13305","","Sporobolus","R.Br.","","382"
"15802","","Stapfia","Burtt Davy","13132","382"
"15803","","Stapfiola","Kuntze","12905","382"
"13964","","Stegosia","Lour.","13259","382"
"16047","","Steinchisma","Raf.","","382"
"13306","","Steirachne","Ekman","","382"
"15804","","Stelephuros","Adans.","13191","382"
"14921","","Stemmatospermum","P.Beauv.","13126","382"
"14382","","Stenochloa","Nutt.","12923","382"
"14058","","Stenofestuca","(Honda) Nakai","12819","382"
"14029","","Stenostachys","Turcz.","13027","382"
"13307","","Stenotaphrum","Trin.","","382"
"13308","","Stephanachne","Keng","","382"
"13309","","Stereochlaena","Hack.","","382"
"15985","","Steudelella","Honda","13299","382"
"16051","","Steyermarkochloa","Davidse & R.P.Ellis","","382"
"13965","","Stiburus","Stapf","12951","382"
"14904","","Stilpnophleum","Nevski","12824","382"
"13310","","Stipa","L.","","382"
"13311","","Stipagrostis","Nees","","382"
"15805","","Stipavena","Vierh.","12995","382"
"14095","X","Stiporyzopsis","B.L.Johnson & Rogler","","382"
"13312","","Streblochaete","Pilg.","","382"
"13992","","Strephium","Nees","13243","382"
"13783","","Streptachne","R.Br.","12781","382"
"15806","","Streptia","Doll","13314","382"
"13313","","Streptochaeta","Schrad. ex Nees","","382"
"13314","","Streptogyna","P.Beauv.","","382"
"13315","","Streptolophus","Hughes","","382"
"13316","","Streptostachys","Desv.","","382"
"15808","","Strombodurus","Steud.","13176","382"
"15810","","Stupa","Asch.","13310","382"
"15811","","Sturmia","Hoppe","13099","382"
"14902","","Stylagrostis","Mez","12824","382"
"13317","","Styppeiochloa","De Winter","","382"
"16065","","Suardia","Schrank","13094","382"
"13318","","Sucrea","Soderstr.","","382"
"14340","","Suddia","Renvoize","","382"
"13319","","Swallenia","Soderstr. & H.F.Decker","","382"
"13320","","Swallenochloa","McClure","12860","382"
"13966","","Syllepis","E.Fourn.","13029","382"
"15812","","Symbasiandra","Steud.","13007","382"
"13321","","Symplectrodia","Lazarides","","382"
"15817","","Synaphe","Dulac","12832","382"
"16007","","Syntherisma","Walter","12914","382"
"14013","","Taeniatherum","Nevski","","382"
"16128","","Talasium","Spreng.","13162","382"
"16140","","Tansaniochloa","Rauschert","13285","382"
"13322","","Tarigidia","Stent","","382"
"16037","","Tatianyx","Zuloaga & Soderstr.","","382"
"13323","","Teinostachyum","Munro","13272","382"
"16122","","Tema","Adans.","12933","382"
"15818","","Terrellia","Lunell","12943","382"
"15819","X","Terrelymus","B.R.Baum","12943","382"
"13324","","Tetrachaete","Chiov.","","382"
"13325","","Tetrachne","Nees","","382"
"14944","","Tetragonocalamus","Nakai","12799","382"
"13326","","Tetrapogon","Desf.","","382"
"13327","","Tetrarrhena","R.Br.","12938","382"
"15820","","Thalysia","Kuntze","13378","382"
"14864","","Thamnocalamus","Munro","","382"
"13328","","Thaumastochloa","C.E.Hubb.","","382"
"13329","","Thelepogon","Roth ex Roem. & Schult.","","382"
"13967","","Thellungia","Stapf ex Probst","12951","382"
"13330","","Themeda","Forssk.","","382"
"14043","","Thinopyrum","A.Love","12943","382"
"15822","","Thorea","Rouy","12782","382"
"15823","","Thoreochloa","Holub","12782","382"
"16076","","Thouarsia","Kuntze","13333","382"
"13331","","Thrasya","Kunth","","382"
"13332","","Thrasyopsis","Parodi","","382"
"14367","","Thrixgyne","Keng","12930","382"
"13333","","Thuarea","Pers.","","382"
"15825","","Thurberia","Benth.","13065","382"
"13334","","Thyridachne","C.E.Hubb.","","382"
"16038","","Thyridolepis","S.T.Blake","","382"
"15826","","Thyridostachyum","Nees","13109","382"
"13969","","Thyrsia","Stapf","13184","382"
"13335","","Thyrsostachys","Gamble","","382"
"13970","","Thysanachne","C.Presl","12787","382"
"13336","","Thysanolaena","Nees","","382"
"15827","","Tiarrhena","(Maxim.) Nakai","13108","382"
"13337","","Timouria","Roshev.","13310","382"
"15828","","Tinaea","Garzia","13045","382"
"16075","","Tisserantiella","Mimeur","13334","382"
"13972","","Torgesia","Bornm.","12879","382"
"14872","","Torresia","Ruiz & Pav.","13006","382"
"14332","","Torreyochloa","Church","","382"
"15829","","Tosagris","P.Beauv.","13118","382"
"14857","","Tovarochloa","Macfarl. & But","","382"
"14875","","Tozzettia","Savi","12750","382"
"14049","","Trachynia","Link","12815","382"
"16035","","Trachynotia","Michx.","13296","382"
"15989","","Trachyozus","Rchb.","13339","382"
"15830","","Trachypoa","Bubani","12892","382"
"13338","","Trachypogon","Nees","","382"
"13339","","Trachys","Pers.","","382"
"15990","","Trachystachys","A.Dietr.","13339","382"
"13340","","Tragus","Haller","","382"
"15831","","Tragus","Panz.","12815","382"
"15832","","Tremularia","Fabr.","12817","382"
"13973","","Triachyrum","Hochst.","13305","382"
"13974","","Triaena","Kunth","12810","382"
"15833","","Trianthium","Desv.","12859","382"
"13971","","Triarrhena","(Maxim.) Nakai","13108","382"
"13975","","Triathera","Desv.","12810","382"
"15834","","Triatherus","Raf.","12881","382"
"14366","","Triavenopsis","Candargy","12930","382"
"13976","","Tribolium","Desv.","","382"
"16008","","Trichachne","Nees","12914","382"
"14370","","Trichaeta","P.Beauv.","13357","382"
"13341","","Trichloris","E.Fourn. ex Benth.","","382"
"16066","","Trichochlaena","Kuntze","13342","382"
"15835","","Trichochloa","DC.","13118","382"
"15836","","Trichodiclida","Cerv.","","382"
"14888","","Trichodium","Michx.","12744","382"
"15837","","Trichodon","Benth.","13193","382"
"13342","","Tricholaena","Schrad. ex Schult. & Schult.f.","","382"
"13343","","Trichoneura","Andersson","","382"
"13977","","Trichoon","Roth","13193","382"
"15838","","Trichopteria","Nees","13344","382"
"13344","","Trichopteryx","Nees","","382"
"17911","","Trichopyrum","A.Love","12943","382"
"15839","","Trichosantha","Steud.","13310","382"
"15840","","Tricuspis","P.Beauv.","13345","382"
"13345","","Tridens","Roem. & Schult.","","382"
"14922","","Triglossum","Roem. & Schult.","12786","382"
"13346","","Trikeraia","Bor","","382"
"13347","","Trilobachne","Schenck ex Henrard","","382"
"13348","","Triniochloa","Hitchc.","","382"
"14055","","Triniusa","Steud.","12819","382"
"13349","","Triodia","R.Br.","","382"
"15842","","Triodon","Baumg.","13349","382"
"15843","","Triphlebia","Stapf","12951","382"
"13350","","Triplachne","Link","","382"
"13351","","Triplasis","P.Beauv.","","382"
"13978","","Triplathera","(Endl.) Lindl.","12810","382"
"13352","","Triplopogon","Bor","","382"
"13353","","Tripogon","Roem. & Schult.","","382"
"13354","","Tripsacum","L.","","382"
"13355","","Triraphis","R.Br.","","382"
"13356","","Triscenia","Griseb.","","382"
"13357","","Trisetaria","Forssk.","","382"
"15844","","Trisetarium","Poir.","13358","382"
"14377","","Trisetobromus","Nevski","12819","382"
"14096","X","Trisetokoeleria","Tzvelev","","382"
"13358","","Trisetum","Pers.","","382"
"15846","","Trisiola","Raf.","12925","382"
"15845","","Trisiola","Raf.","13361","382"
"13359","","Tristachya","Nees","","382"
"15847","","Tristania","Poir.","13296","382"
"16070","","Tristegis","Nees","13094","382"
"15848","X","Triticale","Muntzing","14107","382"
"14107","X","Triticosecale","Wittm. ex A.Camus","","382"
"13360","","Triticum","L.","","382"
"17764","X","Tritisecale","Lebedev","14107","382"
"14106","X","Trititrigia","Tzvelev","14086","382"
"14097","X","Tritordeum","Asch. & Graebn.","","382"
"15849","","Triunila","Raf.","13361","382"
"13979","","Trixostis","Raf.","12781","382"
"14019","","Trochera","Rich.","12938","382"
"15851","","Tschompskia","Asch. & Graebn.","12786","382"
"14016","","Tuctoria","Reeder","","382"
"15852","","Turraya","Wall.","13051","382"
"16104","","Tylothrasya","Doll","13331","382"
"15853","","Typhoides","Moench","13187","382"
"16261","","Tzvelevia","E.B.Alexeev","12968","382"
"13361","","Uniola","L.","","382"
"15854","","Urachne","Trin.","13157","382"
"13980","","Uralepis","Nutt.","13351","382"
"15855","","Uralepsis","Nutt.","13351","382"
"13362","","Uranthoecium","Stapf","","382"
"13363","","Urelytrum","Hack.","","382"
"13364","","Urochlaena","Nees","","382"
"13365","","Urochloa","P.Beauv.","","382"
"13366","","Urochondra","C.E.Hubb.","","382"
"14385","","Vahlodea","Fr.","12903","382"
"16011","","Valota","Adans.","12914","382"
"13981","","Vaseya","Thurb.","13118","382"
"13367","","Vaseyochloa","Hitchc.","","382"
"13368","","Ventenata","Koeler","","382"
"15856","","Verinea","Merino","13093","382"
"13982","","Veseyochloa","J.B.Phipps","13359","382"
"13369","","Vetiveria","Bory","","382"
"25437","","Vietnamosasa","T.Q.Nguyen","","382"
"13370","","Viguierella","A.Camus","","382"
"14887","","Vilfa","Adans.","12744","382"
"15857","","Vilfagrostis","Doll","12951","382"
"13371","","Vossia","Wall. & Griff.","","382"
"13372","","Vulpia","C.C.Gmel.","","382"
"14336","","Vulpiella","(Batt. & Trab.) Andr.","","382"
"13373","","Wangenheimia","Moench","","382"
"15858","","Wasatchia","M.E.Jones","12968","382"
"15859","","Weingaertneria","Bernh.","12875","382"
"13374","","Whiteochloa","C.E.Hubb.","","382"
"15860","","Wiestia","Boiss.","12807","382"
"14374","","Wilhelmsia","W.Koch","14339","382"
"15861","","Wilibald-schmidtia","Conrad","12895","382"
"15862","","Wilibalda","Roth","12870","382"
"13983","","Willbleibia","Herter","13375","382"
"13375","","Willkommia","Hack.","","382"
"13984","","Windsoria","Nutt.","13345","382"
"16119","","Wirtgenia","Doll","13172","382"
"13985","","Woodrowia","Stapf","12918","382"
"15866","","Xanthanthos","St.-Lag.","12770","382"
"15867","","Xanthonanthus","St.-Lag.","12770","382"
"13986","","Xenochloa","Roem. & Schult.","13193","382"
"13376","","Xerochloa","R.Br.","","382"
"13987","","Xerodanthia","J.B.Phipps","12897","382"
"15868","","Xiphagrostis","Coville","13108","382"
"16067","","Xyochlaena","Stapf","13342","382"
"13988","","Xystidium","Trin.","13180","382"
"15869","","Yadakeya","Makino","14863","382"
"16045","","Yakirra","Lazarides & R.D.Webster","","382"
"13989","","Ystia","Compere","13271","382"
"14930","","Yushania","Keng f.","14860","382"
"13377","","Yvesia","A.Camus","","382"
"13378","","Zea","L.","","382"
"15870","","Zeia","Lunell","13360","382"
"13379","","Zenkeria","Trin.","","382"
"14027","","Zeocriton","Wolf","13016","382"
"15871","","Zerna","Panz.","13372","382"
"13380","","Zeugites","P.Browne","","382"
"13381","","Zingeria","P.A.Smirn.","","382"
"14878","","Zingeriopsis","Prob.","13381","382"
"13382","","Zizania","L.","","382"
"13383","","Zizaniopsis","Doll & Asch.","","382"
"13384","","Zonotriche","(C.E.Hubb.) J.B.Phipps","","382"
"15872","","Zoydia","Pers.","13385","382"
"13385","","Zoysia","Willd.","","382"
"13386","","Zygochloa","S.T.Blake","","382"
"2484","","Campylopetalum","Forman","","383"
"2485","","Dobinea","Buch.-Ham. ex D.Don","","383"
"25424","","Podoon","Baill.","2485","383"
"13432","","Acmopyle","Pilg.","","384"
"24224","","Afrocarpus","(Buchholz & N.E.Gray) C.N.Page","","384"
"24219","","Dacrycarpus","(Endl.) de Laub.","","384"
"13433","","Dacrydium","Lamb.","","384"
"17377","","Decussocarpus","de Laub.","17376","384"
"24220","","Falcatifolium","de Laub.","","384"
"14286","","Halocarpus","Quinn","","384"
"14240","","Lagarostrobos","Quinn","","384"
"24221","","Lepidothamnus","Phil.","","384"
"13434","","Microcachrys","Hook.f.","","384"
"13435","","Microstrobos","J.Garden & L.A.S.Johnson","","384"
"17376","","Nageia","Gaertn.","","384"
"24223","","Parasitaxus","de Laub.","","384"
"24218","","Pherosphaera","Archer","13434","384"
"13437","","Podocarpus","L'Her. ex Pers.","","384"
"24222","","Prumnopitys","Phil.","","384"
"24225","","Retrophyllum","C.N.Page","","384"
"13438","","Saxegothaea","Lindl.","","384"
"25032","","Stachycarpus","(Endl.) Tiegh.","24222","384"
"24226","","Sundacarpus","C.N.Page","","384"
"16697","","Anastrophea","Wedd.","9752","385"
"9716","","Angolaea","Wedd.","","385"
"9717","","Apinagia","Tul.","","385"
"16698","","Blandowia","Willd.","9717","385"
"9718","","Butumia","G.Taylor","","385"
"17997","","Carajaea","(Tul.) Wedd.","9719","385"
"9719","","Castelnavia","Tul. & Wedd.","","385"
"9720","","Ceratolacis","(Tul.) Wedd.","","385"
"9721","","Cladopus","H.Moeller","","385"
"17996","","Crenias","Spreng.","9740","385"
"16699","","Dalzellia","Wight","","385"
"9722","","Devillea","Tul. & Wedd.","","385"
"9723","","Dicraeanthus","Engl.","","385"
"9724","","Dicraeia","Thouars","","385"
"25364","","Diplobryum","C.Cusset","","385"
"24287","","Djinga","C.Cusset","","385"
"17989","","Dufourea","Bory ex Willd.","9757","385"
"9725","","Endocaulos","C.Cusset","","385"
"9726","","Farmeria","Willis ex Trimen","","385"
"9727","","Griffithella","(Tul.) Warm.","","385"
"9728","","Heterotristicha","Tobler","","385"
"16700","","Hydrobryopsis","Engl.","9729","385"
"9729","","Hydrobryum","Endl.","","385"
"9730","","Indotristicha","P.Royen","","385"
"9731","","Jenmaniella","Engl.","","385"
"17992","","Lacis","Lindl.","9758","385"
"16701","","Lawia","Griff. ex Tul.","16699","385"
"25365","","Lecomtea","Koidz.","9721","385"
"9732","","Ledermanniella","Engl.","","385"
"9733","","Leiothylax","Warm.","","385"
"9734","","Letestuella","G.Taylor","","385"
"17994","","Ligea","Poit. ex Tul.","9717","385"
"9735","","Lonchostephus","Tul.","","385"
"9736","","Lophogyne","Tul.","","385"
"9737","","Macarenia","P.Royen","","385"
"9738","","Macropodiella","Engl.","","385"
"24322","","Malaccotristicha","C.Cusset & G.Cusset","","385"
"9739","","Marathrum","Bonpl.","","385"
"17990","","Mnianthus","Walp.","16699","385"
"9740","","Mniopsis","Mart. & Zucc.","","385"
"9741","","Monandriella","Engl.","9732","385"
"9742","","Monostylis","Tul.","","385"
"9743","","Mourera","Aubl.","","385"
"17995","","Neolacis","Wedd.","9717","385"
"17993","","Oenone","Tul.","9717","385"
"9744","","Oserya","Tul. & Wedd.","","385"
"9745","","Paleodicraeia","C.Cusset","","385"
"9746","","Podostemum","Michx.","","385"
"9747","","Pohliella","Engl.","","385"
"9748","","Polypleurella","Engl.","","385"
"9749","","Polypleurum","(Tul.) Warm.","","385"
"9750","","Rhyncholacis","Tul.","","385"
"9751","","Saxicolella","Engl.","","385"
"9752","","Sphaerothylax","Bisch. ex Krauss","","385"
"9753","","Stonesia","G.Taylor","","385"
"9754","","Terniola","Tul.","16699","385"
"24105","","Terniopsis","H.C.Chao","16699","385"
"9755","","Thelethylax","C.Cusset","","385"
"9756","","Torrenticola","Domin","","385"
"9757","","Tristicha","Thouars","","385"
"17991","","Tulasnea","Wight","16699","385"
"9758","","Tulasneantha","P.Royen","","385"
"9759","","Weddellina","Tul.","","385"
"9760","","Wettsteiniola","Suess.","","385"
"9761","","Willisia","Warm.","","385"
"9762","","Winklerella","Engl.","","385"
"24286","","Zehnderia","C.Cusset","","385"
"16702","","Zeylanidium","(Tul.) Engl.","9729","385"
"17333","","Acanthogilia","A.G.Day & Moran","","386"
"19401","","Aegochloa","Benth.","7946","386"
"16612","","Aliciella","Brand","7937","386"
"7932","","Allophyllum","(Nutt.) A.D.Grant & V.E.Grant","","386"
"19406","","Batanthes","Raf.","7940","386"
"7933","","Bonplandia","Cav.","","386"
"19412","","Caldasia","Willd.","7933","386"
"19407","","Callisteris","Greene","7940","386"
"7934","","Cantua","Juss. ex Lam.","","386"
"7935","","Collomia","Nutt.","","386"
"19398","","Courtoisia","Rchb.","7935","386"
"19404","","Dactylophyllum","Spach","7943","386"
"7936","","Eriastrum","Wooton & Standl.","","386"
"19403","","Fenzlia","Benth.","7943","386"
"19397","","Fonna","Adans.","7947","386"
"7937","","Gilia","Ruiz & Pav.","","386"
"19399","","Giliastrum","Rydb.","7937","386"
"7938","","Gymnosteris","Greene","","386"
"19411","","Hoitzia","Juss.","7944","386"
"19408","","Hugelia","Benth.","7936","386"
"7939","","Huthia","Brand","","386"
"7940","","Ipomopsis","Michx.","","386"
"7941","","Langloisia","Greene","","386"
"7942","","Leptodactylon","Hook. & Arn.","","386"
"19402","","Leptosiphon","Benth.","7943","386"
"16613","","Linanthastrum","Ewan","7943","386"
"7943","","Linanthus","Benth.","","386"
"7944","","Loeselia","L.","","386"
"17334","","Loeseliastrum","(Brand) Timbrook","","386"
"7945","","Microsteris","Greene","","386"
"7946","","Navarretia","Ruiz & Pav.","","386"
"19413","","Periphragmos","Ruiz & Pav.","7934","386"
"7947","","Phlox","L.","","386"
"19410","","Polemoniella","A.Heller","7948","386"
"7948","","Polemonium","L.","","386"
"19405","","Siphonella","(A.Gray) A.Heller","7943","386"
"19400","","Tintinabulum","Rydb.","7937","386"
"19414","","Tunaria","Kuntze","7934","386"
"19409","","Welwitschia","Rchb.","7936","386"
